ST,BT,AD,JS,Annual precipitation,Average annual temp range,Freezing index,Compressive strength,Elastic modulus,Density of concrete,Modulus of rupture,Tensile strength,Age,LC for 100 m length
11.3,6.9,603,4.482352941,1044,14.69999981,60,2553.4,3092000,134.6000061,626.6666667,435.3333333,15,20.07874041
11.3,6.9,630,4.482352941,887.7000122,14.89999962,11,2553.4,3092000,134.6000061,626.6666667,435.3333333,16,20.14435746
11.3,6.9,699,4.482352941,1089.199951,14.10000038,152,2553.4,3092000,134.6000061,626.6666667,435.3333333,19,6.692913261
8.2,4.7,495,4.233333333,1028.900024,13.60000038,45,5126.666667,4870000,139.1000061,740.4,541.6666667,5,1.771653575
8.2,4.7,525,4.233333333,1266.900024,14.19999981,30,5126.666667,4870000,139.1000061,740.4,541.6666667,6,1.771653575
8.2,4.7,556,4.233333333,1474.199951,12.80000019,129,5126.666667,4870000,139.1000061,740.4,541.6666667,7,1.902887202
8.2,4.7,589,4.233333333,1055.199951,13.19999981,144,5126.666667,4870000,139.1000061,740.4,541.6666667,8,1.968503937
8.2,4.7,625,4.233333333,1232.199951,13.30000019,120,5126.666667,4870000,139.1000061,740.4,541.6666667,9,1.968503937
8.2,4.7,686,4.233333333,1427.800049,13,120,5126.666667,4870000,139.1000061,740.4,541.6666667,13,1.968503937
8.2,4.7,603,4.233333333,1044,14.69999981,60,5126.666667,4870000,139.1000061,740.4,541.6666667,15,0.787401606
8.3,3.8,699,4.354285714,1089.199951,14.10000038,152,4675,4207644,143.3999939,740.4,537.5,19,4.724409324
9.4,6.4,840,6.35,2101.100098,20.10000038,0,5955,3050000,141.75,740.4,460,15,2.362204662
9.4,6.4,1430,6.35,2235.399902,19.70000076,0,5955,3050000,141.75,740.4,460,18,1.640419948
9.4,6.4,1652,6.35,1800.699951,19.60000038,0,5955,3050000,141.75,740.4,460,21,1.443569585
9.4,6.4,1869,6.35,1089.099976,20,2,5955,3050000,141.75,740.4,460,23,2.493438289
9.4,6.4,2015,6.35,1648.099976,20,0,5955,3050000,141.75,740.4,460,26,8.398950256
8.3,4.7,223,6.096,1570.400024,22,0,5920,3575000,141.75,740.4,416.5,23,0.590551165
8.3,4.7,256,6.096,1354.599976,21.89999962,0,5920,3575000,141.75,740.4,416.5,25,0.656167979
8.3,4.7,363,6.096,1554.699951,21.89999962,0,5920,3575000,141.75,740.4,416.5,28,0.787401606
8.3,4.7,387,6.096,1708.199951,21.29999924,0,5920,3575000,141.75,740.4,416.5,31,2.165354299
8.3,4.7,291,6.096,931.0999756,21.79999924,0,5920,3575000,141.75,740.4,416.5,32,2.821522318
8.3,4.7,264,6.096,1529.900024,21.60000038,0,5920,3575000,141.75,740.4,416.5,34,3.149606268
8.3,4.7,254,6.096,1171,22.10000038,0,5920,3575000,141.75,740.4,416.5,37,3.018372641
7,9.4,110,4.233333333,1062.5,22.29999924,0,8280,4225000,141.75,740.4,589.5,23,1.50918632
7,9.4,113,4.233333333,1801.699951,22,0,8280,4225000,141.75,740.4,589.5,25,1.246719144
7,9.4,139,4.233333333,1438,23,0,8280,4225000,141.75,740.4,589.5,28,1.50918632
8,4.9,165,6.626086957,1731.699951,22.29999924,0,5770,3325000,141.75,740.4,432,17,0.984251969
8,4.9,165,6.626086957,1731.699951,22.29999924,0,5770,3325000,141.75,740.4,432,17,0.984251969
8,4.9,176,6.626086957,1058.5,21.29999924,0,5770,3325000,141.75,740.4,432,19,1.312335958
8,4.9,299,6.626086957,1485.800049,22,0,5770,3325000,141.75,740.4,432,23,1.968503937
8,4.9,397,6.626086957,1412.599976,21.89999962,0,5770,3325000,141.75,740.4,432,29,0.590551165
8,4.9,434,6.626086957,864.2000122,22,0,5770,3325000,141.75,740.4,432,32,0.984251969
8,4.9,460,6.626086957,1315.300049,21.89999962,0,5770,3325000,141.75,740.4,432,34,1.968503937
8,4.9,363,6.626086957,1142.900024,22.10000038,0,5770,3325000,141.75,740.4,432,37,6.955380515
9.4,6.4,2677,6.35,1892.400024,19.70000076,0,5955,3050000,141.75,740.4,460,29,11.28608911
13.2,7.8,1893,4.618181818,1305.400024,23.20000076,0,7040,3775000,141.75,740.4,485.5,26,1.181102331
11.1,6.4,2940,6.096,1571.099976,16.29999924,11,8150,4050000,141.75,740.4,664.5,20,23.95013123
11.1,6.4,3259,6.096,1033,16.20000076,15,8150,4050000,141.75,740.4,664.5,22,10.30183715
11.1,6.4,3561,6.096,1519.5,15.89999962,18,8150,4050000,141.75,740.4,664.5,25,51.77165454
11.1,6.4,3778,6.096,1369.5,16,16,8150,4050000,141.75,740.4,664.5,27,48.55643045
9.9,6.1,3729,5.861538462,1345.900024,16.29999924,6,5695,3450000,141.75,740.4,494.5,24,0.853018341
9.9,6.1,2623,5.861538462,923.5,17,8,5695,3450000,141.75,740.4,494.5,26,2.427821554
9.9,6.1,2866,5.861538462,1145,16.89999962,8,5695,3450000,141.75,740.4,494.5,29,2.427821554
9.9,6.1,3041,5.861538462,1110.900024,16.79999924,4,5695,3450000,141.75,740.4,494.5,31,3.608923885
9.9,6.1,3323,5.861538462,934.7999878,17.29999924,0,5695,3450000,141.75,740.4,494.5,34,6.430446319
9.9,6.1,2574,5.861538462,911.2000122,18.39999962,2,5695,3450000,141.75,740.4,494.5,39,12.99212619
9.9,6.1,2649,5.861538462,1117.800049,16.5,27,5695,3450000,141.75,740.4,494.5,41,19.29133865
9.9,6.1,4062,5.861538462,797.0999756,17.70000076,1,5695,3450000,141.75,740.4,494.5,43,26.24671853
9.9,5.8,2995,6.096,1261.900024,17.10000038,4,5735,2000000,141.75,740.4,467,17,14.37007849
9.9,5.8,2995,6.096,1261.900024,17.10000038,4,5735,2000000,141.75,740.4,467,17,14.37007849
9.9,5.8,2158,6.096,1431.300049,16.60000038,21,5735,2000000,141.75,740.4,467,20,52.88713811
9.9,5.8,3730,6.096,1399.099976,16.39999962,6,5735,2000000,141.75,740.4,467,23,57.48031396
9.9,5.8,2791,6.096,928.5999756,17.10000038,5,5735,2000000,141.75,740.4,467,25,82.28346244
8.9,7.2,2383,6.35,1589.099976,15.69999981,42,6740,3750000,141.75,740.4,487.5,13,1.640419948
8.9,7.2,2202,6.35,1504.400024,15.60000038,21,6740,3750000,141.75,740.4,487.5,14,1.377952693
8.9,7.2,1884,6.35,1522.900024,15.19999981,15,6740,3750000,141.75,740.4,487.5,23,10.0393702
8.9,7.2,2112,6.35,870.9000244,16.10000038,5,6740,3750000,141.75,740.4,487.5,26,13.77952756
8.9,7.2,2492,6.35,1237.300049,16.29999924,8,6740,3750000,141.75,740.4,487.5,31,24.47506512
8.9,7.2,2644,6.35,1224.400024,14.69999981,52,6740,3750000,141.75,740.4,487.5,33,36.08923885
10,5.4,514,6.096,1005.900024,19.5,0,8965,3575000,141.75,740.4,738,22,1.902887202
10,5.4,697,6.096,1649.199951,18,5,8965,3575000,141.75,740.4,738,24,3.67454062
10,5.4,680,6.096,881.9000244,18.60000038,1,8965,3575000,141.75,740.4,738,27,3.871391139
10,5.4,657,6.096,1492.099976,18.10000038,6,8965,3575000,141.75,740.4,738,29,5.118110361
10,5.4,769,6.096,978.0999756,19.79999924,0,8965,3575000,141.75,740.4,738,31,1.181102331
10.5,5.4,1019,4.482352941,288.1000061,9.199999809,396,5556,4550000,141.75,740.4,542,21,0.524934391
10.5,5.4,1077,4.482352941,349.8999939,8.300000191,289,5556,4550000,141.75,740.4,542,24,0.656167979
10.5,5.4,1097,4.482352941,369.1000061,8,421,5556,4550000,141.75,740.4,542,25,0.656167979
10.5,5.4,1117,4.482352941,325.8999939,10.30000019,124,5556,4550000,141.75,740.4,542,26,0.656167979
10.5,5.4,1160,4.482352941,447.2000122,11.60000038,97,5556,4550000,141.75,740.4,542,28,1.443569585
10.2,6,3809,4.7625,1029.900024,10.30000019,435,6685,3800000,141.75,740.4,532.5,40,2.427821554
11.6,6,1415,4.618181818,798,10.69999981,490,6090,7587224.5,133.5,740.4,503.3333333,11,1.181102331
11.6,6,1482,4.618181818,1110.599976,10.30000019,655,6090,7587224.5,133.5,740.4,503.3333333,13,1.181102331
11.6,6,1256,4.618181818,1057.900024,9.199999809,641,6090,7587224.5,133.5,740.4,503.3333333,15,1.246719144
11.6,6,1434,4.618181818,866.9000244,10,524,6090,7587224.5,133.5,740.4,503.3333333,17,1.246719144
11.6,6,1839,4.618181818,1158.199951,8.300000191,828,6090,7587224.5,133.5,740.4,503.3333333,20,1.246719144
11.6,6,1971,4.618181818,1001,11.30000019,442,6090,7587224.5,133.5,740.4,503.3333333,22,1.246719144
7.8,6.4,1415,4.482352941,798,10.69999981,490,1559.818182,6340015,131.6999969,740.4,378.5454545,11,9.973753156
7.8,6.4,1482,4.482352941,1110.599976,10.30000019,655,1559.818182,6340015,131.6999969,740.4,378.5454545,13,0.721784793
7.8,6.4,1256,4.482352941,1057.900024,9.199999809,641,1559.818182,6340015,131.6999969,740.4,378.5454545,15,9.186351706
7.8,6.4,1434,4.482352941,866.9000244,10,524,1559.818182,6340015,131.6999969,740.4,378.5454545,17,11.28608911
7.8,6.4,1839,4.482352941,1158.199951,8.300000191,828,1559.818182,6340015,131.6999969,740.4,378.5454545,20,0.853018341
7.8,6.4,1971,4.482352941,1001,11.30000019,442,1559.818182,6340015,131.6999969,740.4,378.5454545,22,2.952755906
8.3,6.3,1839,4.482352941,1158.199951,8.300000191,828,3100.666667,4817765.833,132.7333357,740.4,536.6666667,20,0.984251969
8.3,6.3,1971,4.482352941,1001,11.30000019,442,3100.666667,4817765.833,132.7333357,740.4,536.6666667,22,3.477690414
8.3,4,1008,4.618181818,655.0999756,10.10000038,625,4930,6581695,136,740.4,493.3333333,6,3.740157355
8.3,4,1132,4.618181818,767.2000122,10.30000019,505,4930,6581695,136,740.4,493.3333333,7,3.740157355
8.3,4,1233,4.618181818,656.0999756,10.30000019,316,4930,6581695,136,740.4,493.3333333,8,4.002624609
8.3,4,1415,4.618181818,798,10.69999981,490,4930,6581695,136,740.4,493.3333333,11,2.952755906
8.3,4,1482,4.618181818,1110.599976,10.30000019,655,4930,6581695,136,740.4,493.3333333,13,3.083989376
8.3,4,1256,4.618181818,1057.900024,9.199999809,641,4930,6581695,136,740.4,493.3333333,15,3.083989376
8.3,4,1434,4.618181818,866.9000244,10,524,4930,6581695,136,740.4,493.3333333,17,2.230971191
11,4.4,1008,4.482352941,655.0999756,10.10000038,625,6836.666667,6351445,131,823.3333333,541.6666667,6,3.083989376
11,4.4,1132,4.482352941,767.2000122,10.30000019,505,6836.666667,6351445,131,823.3333333,541.6666667,7,3.083989376
11,4.4,1233,4.482352941,656.0999756,10.30000019,316,6836.666667,6351445,131,823.3333333,541.6666667,8,3.083989376
11,4.4,1415,4.482352941,798,10.69999981,490,6836.666667,6351445,131,823.3333333,541.6666667,11,2.034120672
11,4.4,1482,4.482352941,1110.599976,10.30000019,655,6836.666667,6351445,131,823.3333333,541.6666667,13,3.018372641
11,4.4,1256,4.482352941,1057.900024,9.199999809,641,6836.666667,6351445,131,823.3333333,541.6666667,15,2.165354299
7.7,6.1,1384,4.482352941,836.5,12.39999962,236,5264,4827500,136.7666728,645,542,5,5.511811086
7.7,6.1,1226,4.482352941,882.0999756,13.39999962,123,5264,4827500,136.7666728,645,542,7,3.412073522
7.7,6.1,1413,4.482352941,953.5,13.39999962,217,5264,4827500,136.7666728,645,542,9,3.412073522
7.7,6.1,1449,4.482352941,606.0999756,13.19999981,160,5264,4827500,136.7666728,645,542,10,5.577427822
7.7,6.1,1485,4.482352941,685.0999756,12.80000019,236,5264,4827500,136.7666728,645,542,11,4.199475128
7.7,6.1,1522,4.482352941,748,12.69999981,298,5264,4827500,136.7666728,645,542,12,0.721784793
7.7,6.1,1560,4.482352941,897.2999878,13.19999981,260,5264,4827500,136.7666728,645,542,13,2.952755984
7.7,6.1,1547,4.482352941,950.7000122,11.60000038,310,5264,4827500,136.7666728,645,542,17,2.755905387
7.5,6,1560,4.482352941,897.2999878,13.19999981,260,7273.8,4933500,140.2666677,876.3333333,689.8333333,13,1.443569585
7.5,6,1547,4.482352941,950.7000122,11.60000038,310,7273.8,4933500,140.2666677,876.3333333,689.8333333,17,2.624671916
7.5,6,1631,4.482352941,859.7999878,12.80000019,316,7273.8,4933500,140.2666677,876.3333333,689.8333333,18,2.952755906
7.5,6,1601,4.482352941,575.5,14.69999981,130,7273.8,4933500,140.2666677,876.3333333,689.8333333,20,4.593175853
7.5,6,1720,4.482352941,902.5999756,13.19999981,277,7273.8,4933500,140.2666677,876.3333333,689.8333333,23,7.480315023
11.1,5.9,1720,4.618181818,902.5999756,13.19999981,277,5116,4485000,136.399999,665,509.6666667,23,2.165354299
7.7,6.1,1631,4.482352941,859.7999878,12.80000019,316,5264,4827500,136.7666728,645,542,18,7.152231034
7.7,6.1,1601,4.482352941,575.5,14.69999981,130,5264,4827500,136.7666728,645,542,20,8.398950256
7.7,6.1,1720,4.482352941,902.5999756,13.19999981,277,5264,4827500,136.7666728,645,542,23,10.8923887
7.5,6,1522,4.482352941,748,12.69999981,298,7273.8,4933500,140.2666677,876.3333333,689.8333333,12,1.706036683
11.3,5.8,1547,4.618181818,950.7000122,11.60000038,310,8202.333333,4835000,139.6666616,816.3333333,638.6666667,17,0.32808399
7.3,6.4,1413,4.618181818,953.5,13.39999962,217,2654.3125,4457500,137.3272747,710,561,9,0.787401606
7.3,6.4,1449,4.618181818,606.0999756,13.19999981,160,2654.3125,4457500,137.3272747,710,561,10,0.787401606
7.3,6.4,1522,4.618181818,748,12.69999981,298,2654.3125,4457500,137.3272747,710,561,12,6.955380828
7.3,6.4,1560,4.618181818,897.2999878,13.19999981,260,2654.3125,4457500,137.3272747,710,561,13,22.83464517
7.3,6.4,1547,4.618181818,950.7000122,11.60000038,310,2654.3125,4457500,137.3272747,710,561,17,76.37795376
7.7,6.3,1384,4.482352941,836.5,12.39999962,236,5551.458333,5674545.455,138.8999983,887,629.3,5,1.246719144
7.7,6.3,1226,4.482352941,882.0999756,13.39999962,123,5551.458333,5674545.455,138.8999983,887,629.3,7,1.246719144
7.7,6.3,1413,4.482352941,953.5,13.39999962,217,5551.458333,5674545.455,138.8999983,887,629.3,9,1.246719144
7.7,6.3,1449,4.482352941,606.0999756,13.19999981,160,5551.458333,5674545.455,138.8999983,887,629.3,10,1.246719144
7.7,6.3,1485,4.482352941,685.0999756,12.80000019,236,5551.458333,5674545.455,138.8999983,887,629.3,11,1.377952693
7.7,6.3,1522,4.482352941,748,12.69999981,298,5551.458333,5674545.455,138.8999983,887,629.3,12,3.018372641
7.7,6.3,1560,4.482352941,897.2999878,13.19999981,260,5551.458333,5674545.455,138.8999983,887,629.3,13,1.771653575
7.7,6.3,1547,4.482352941,950.7000122,11.60000038,310,5551.458333,5674545.455,138.8999983,887,629.3,17,2.427821554
7.7,6.3,1631,4.482352941,859.7999878,12.80000019,316,5551.458333,5674545.455,138.8999983,887,629.3,18,12.99212548
7.7,6.3,1601,4.482352941,575.5,14.69999981,130,5551.458333,5674545.455,138.8999983,887,629.3,20,8.661417041
7.7,6.3,1720,4.482352941,902.5999756,13.19999981,277,5551.458333,5674545.455,138.8999983,887,629.3,23,22.63779528
10.9,6.1,1547,4.618181818,950.7000122,11.60000038,310,3930.8,4072727.273,135.7222239,639.8333333,519.3793103,17,3.412073366
10.9,6.4,1485,4.618181818,685.0999756,12.80000019,236,3216.3,4658181.818,138.7181813,924.3333333,679,11,0.721784793
10.9,6.4,1547,4.618181818,950.7000122,11.60000038,310,3216.3,4658181.818,138.7181813,924.3333333,679,17,3.937007874
8.4,3.8,1720,4.618181818,902.5999756,13.19999981,277,6050.666667,4843333.333,141.6666667,648.6666667,609,23,1.83727031
8.5,3.9,1547,4.618181818,950.7000122,11.60000038,310,8609,5645000,142.1999969,921.6666667,726,17,1.574803212
8.5,3.9,1631,4.618181818,859.7999878,12.80000019,316,8609,5645000,142.1999969,921.6666667,726,18,0.32808399
8.5,3.9,1601,4.618181818,575.5,14.69999981,130,8609,5645000,142.1999969,921.6666667,726,20,0.524934391
8.5,3.9,1720,4.618181818,902.5999756,13.19999981,277,8609,5645000,142.1999969,921.6666667,726,23,0.524934391
11.2,3.8,1547,4.618181818,950.7000122,11.60000038,310,5494.833333,4090000,138.2333323,647.6666667,564.1666667,17,1.574803212
11.2,3.8,1720,4.618181818,902.5999756,13.19999981,277,5494.833333,4090000,138.2333323,647.6666667,564.1666667,23,0.656167979
11.1,3.7,1547,4.618181818,950.7000122,11.60000038,310,8061.833333,5201666.667,141.8500023,949,738.3333333,17,1.771653575
11.1,3.7,1631,4.618181818,859.7999878,12.80000019,316,8061.833333,5201666.667,141.8500023,949,738.3333333,18,0.590551165
11.1,3.7,1601,4.618181818,575.5,14.69999981,130,8061.833333,5201666.667,141.8500023,949,738.3333333,20,0.656167979
11.1,3.7,1720,4.618181818,902.5999756,13.19999981,277,8061.833333,5201666.667,141.8500023,949,738.3333333,23,1.115485596
11.8,4,2322,4.618181818,1319.900024,13.80000019,89,8940,5075000,141.75,740.4,631,8,0.656167979
11.8,4,4246,4.618181818,1357.599976,13.30000019,148,8940,5075000,141.75,740.4,631,23,1.50918632
11.8,4,4338,4.618181818,1353.5,13.19999981,154,8940,5075000,141.75,740.4,631,24,21.91601072
11.8,4,4986,4.618181818,1274.199951,14.69999981,124,8940,5075000,141.75,740.4,631,31,1.115485596
11.3,5.9,2873,4.482352941,815.5,10.19999981,419,7325,4900000,140.8999939,740.4,731,17,0.393700803
7.3,6.3,2739,4.482352941,743.5999756,9.899999619,489,2718.275862,5100000,140,740.4,703,1,10.8923887
7.3,6.3,2736,4.482352941,782.4000244,10.39999962,380,2718.275862,5100000,140,740.4,703,2,12.99212595
8.4,6.1,3317,4.482352941,946.7000122,9.399999619,316,4510.0625,4207644,141.1666718,740.4,520,4,3.805774247
8.8,5.8,3311,4.482352941,773.0999756,10.5,220,6938.333333,4950000,142.8500061,985,571.3333333,9,14.56692963
8.1,4.2,2988,4.482352941,701.9000244,11.10000038,170,4890,4530000,145.3000031,740.4,595,19,0.984251969
8.3,4.2,3314,4.482352941,784.9000244,9.899999619,475,6860,4207644,142.8333333,740.4,622.25,12,4.724409324
8.3,4.2,3240,4.482352941,1119.800049,10.69999981,135,6860,4207644,142.8333333,740.4,622.25,13,4.330708599
11,4.1,2873,4.482352941,815.5,10.19999981,419,5430,4312500,139.6999969,740.4,518.6666667,17,0.721784793
11,4.1,2988,4.482352941,701.9000244,11.10000038,170,5430,4312500,139.6999969,740.4,518.6666667,19,0.721784793
7.6,3.7,2650,6.096,998.5999756,7.800000191,872,4660,3924275,141.75,740.4,522.5,11,0.459317577
9.8,5,3071,4.618181818,776.0999756,7,950,5990,4628350,141.75,740.4,685,17,0.393700803
9.8,5,3211,4.618181818,674.5999756,5.800000191,1193,5990,4628350,141.75,740.4,685,19,0.393700803
9.4,5.4,520,6.096,2424.899902,15.5,29,7500,4175000,141.75,740.4,695.5,7,53.41207449
9.4,5.4,520,6.096,2424.899902,15.5,29,7500,4175000,141.75,740.4,695.5,7,53.41207449
9.4,5.4,555,6.096,1429.400024,14.30000019,37,7500,4175000,141.75,740.4,695.5,9,34.12073491
9.4,5.4,560,6.096,1481.599976,14.69999981,87,7500,4175000,141.75,740.4,695.5,11,33.98950081
9.4,5.4,665,6.096,1097.400024,15,91,7500,4175000,141.75,740.4,695.5,16,34.05511723
9.4,5.4,741,6.096,1531.199951,14.19999981,78,7500,4175000,141.75,740.4,695.5,19,21.12860942
9.4,5.4,958,6.096,936.2000122,16.39999962,44,7500,4175000,141.75,740.4,695.5,23,22.30971029
7.9,4,603,6.096,1096.400024,12.69999981,240,4437.5,4207644,141.75,666.6666667,569.36,40,16.53543357
7.9,4,664,6.096,1129.5,14.39999962,103,4437.5,4207644,141.75,666.6666667,569.36,43,20.01312336
7.9,4,812,6.096,995.2000122,13.19999981,127,4437.5,4207644,141.75,666.6666667,569.36,46,20.60367429
8.1,4,672,6.096,989.2000122,13.60000038,168,4127.5,4207644,141.75,556,569.36,36,39.82939683
8.1,4,673,6.096,873.4000244,12.69999981,70,4127.5,4207644,141.75,556,569.36,37,17.71653543
8.1,4,684,6.096,1531,11.89999962,209,4127.5,4207644,141.75,556,569.36,38,21.65354331
8.1,4,567,6.096,1157.099976,12.89999962,206,4127.5,4207644,141.75,556,569.36,39,25.26246719
8.1,4,603,6.096,1096.400024,12.69999981,240,4127.5,4207644,141.75,556,569.36,40,40.94488289
8.1,4,664,6.096,1129.5,14.39999962,103,4127.5,4207644,141.75,556,569.36,43,32.61154867
8.1,4,812,6.096,995.2000122,13.19999981,127,4127.5,4207644,141.75,556,569.36,46,47.11286164
8.2,6,672,6.096,989.2000122,13.60000038,168,3319.648649,4207644,141.75,551.6666667,569.36,36,13.77952756
8.2,6,673,6.096,873.4000244,12.69999981,70,3319.648649,4207644,141.75,551.6666667,569.36,37,4.593175853
8.2,6,684,6.096,1531,11.89999962,209,3319.648649,4207644,141.75,551.6666667,569.36,38,7.545931759
8.2,6,567,6.096,1157.099976,12.89999962,206,3319.648649,4207644,141.75,551.6666667,569.36,39,54.59317385
8.2,6,603,6.096,1096.400024,12.69999981,240,3319.648649,4207644,141.75,551.6666667,569.36,40,35.76115486
8.2,6,664,6.096,1129.5,14.39999962,103,3319.648649,4207644,141.75,551.6666667,569.36,43,26.83727134
8.2,6,812,6.096,995.2000122,13.19999981,127,3319.648649,4207644,141.75,551.6666667,569.36,46,216.9291299
8.1,4,672,6.096,989.2000122,13.60000038,168,4213.75,4867000,139.25,541,684.5,36,139.8950111
8.1,4,673,6.096,873.4000244,12.69999981,70,4213.75,4867000,139.25,541,684.5,37,159.1207349
8.1,4,684,6.096,1531,11.89999962,209,4213.75,4867000,139.25,541,684.5,38,159.1207349
8.1,4,603,6.096,1096.400024,12.69999981,240,4213.75,4867000,139.25,541,684.5,40,164.3700787
8.1,4,556,6.096,932.7999878,13.80000019,122,4213.75,4867000,139.25,541,684.5,44,180.9055123
8.1,4,672,6.35,989.2000122,13.60000038,168,4313.333333,4822000,137.1000061,607,648.5,36,113.0577448
8.1,4,673,6.35,873.4000244,12.69999981,70,4313.333333,4822000,137.1000061,607,648.5,37,111.2204724
8.1,4,684,6.35,1531,11.89999962,209,4313.333333,4822000,137.1000061,607,648.5,38,126.6404199
8.1,4,567,6.35,1157.099976,12.89999962,206,4313.333333,4822000,137.1000061,607,648.5,39,129.2650898
8.1,4,603,6.35,1096.400024,12.69999981,240,4313.333333,4822000,137.1000061,607,648.5,40,135.8267717
8.1,4,556,6.35,932.7999878,13.80000019,122,4313.333333,4822000,137.1000061,607,648.5,44,135.3018403
8,6,672,6.35,989.2000122,13.60000038,168,4039.444444,4549000,135.8000031,544.6666667,569.36,36,11.08923859
8,6,673,6.35,873.4000244,12.69999981,70,4039.444444,4549000,135.8000031,544.6666667,569.36,37,16.92913336
8,6,684,6.35,1531,11.89999962,209,4039.444444,4549000,135.8000031,544.6666667,569.36,38,21.8503932
8,6,567,6.35,1157.099976,12.89999962,206,4039.444444,4549000,135.8000031,544.6666667,569.36,39,26.70603725
8,6,603,6.35,1096.400024,12.69999981,240,4039.444444,4549000,135.8000031,544.6666667,569.36,40,38.25459268
8,6,556,6.35,932.7999878,13.80000019,122,4039.444444,4549000,135.8000031,544.6666667,569.36,44,36.81102262
8,6,812,6.35,995.2000122,13.19999981,127,4039.444444,4549000,135.8000031,544.6666667,569.36,46,40.68241368
7.8,4.5,672,6.35,989.2000122,13.60000038,168,4236.666667,4207644,141.75,579.3333333,569.36,36,1.312335958
7.7,16,672,6.096,989.2000122,13.60000038,168,3692.791667,4207644,141.75,601,569.36,36,2.88713917
7.7,16,673,6.096,873.4000244,12.69999981,70,3692.791667,4207644,141.75,601,569.36,37,1.640419948
7.7,16,684,6.096,1531,11.89999962,209,3692.791667,4207644,141.75,601,569.36,38,11.15485564
7.7,16,567,6.096,1157.099976,12.89999962,206,3692.791667,4207644,141.75,601,569.36,39,18.63517035
7.7,16,603,6.096,1096.400024,12.69999981,240,3692.791667,4207644,141.75,601,569.36,40,8.333333208
7.7,16,664,6.096,1129.5,14.39999962,103,3692.791667,4207644,141.75,601,569.36,43,24.54068342
7.7,16,812,6.096,995.2000122,13.19999981,127,3692.791667,4207644,141.75,601,569.36,46,24.80314911
7.1,4,406,5,969.2999878,14.19999981,129,5670,1100000,140.6999969,740.4,745,29,9.186351706
7.1,4,295,5,755.4000244,11.80000019,367,5670,1100000,140.6999969,740.4,745,31,10.23622061
7.1,4,302,5,940.2000122,12.5,171,5670,1100000,140.6999969,740.4,745,32,8.98950107
7.1,4,301,5,1255,12.19999981,180,5670,1100000,140.6999969,740.4,745,33,9.055118118
7.1,4,308,5,1125.699951,12.30000019,255,5670,1100000,140.6999969,740.4,745,35,9.120734658
7.1,4,308,5,1125.699951,12.30000019,255,5670,1100000,140.6999969,740.4,745,35,9.120734658
7.1,4,274,5,1148.800049,13.10000038,187,5670,1100000,140.6999969,740.4,745,36,12.27034093
7.1,4,284,5,1052.699951,13.5,121,5670,1100000,140.6999969,740.4,745,37,11.67978999
7.2,4.5,302,4.552238806,940.2000122,12.5,171,5235,950000,140.0499954,740.4,776.5,32,0.163934426
7.2,4.5,301,4.552238806,1255,12.19999981,180,5235,950000,140.0499954,740.4,776.5,33,0.163934426
7.2,4.5,308,4.552238806,1125.699951,12.30000019,255,5235,950000,140.0499954,740.4,776.5,35,0.327868852
7.2,4.5,308,4.552238806,1125.699951,12.30000019,255,5235,950000,140.0499954,740.4,776.5,35,0.327868852
7.2,4.5,274,4.552238806,1148.800049,13.10000038,187,5235,950000,140.0499954,740.4,776.5,36,0.918032771
7.2,4.5,284,4.552238806,1052.699951,13.5,121,5235,950000,140.0499954,740.4,776.5,37,1.672131116
12,9.9,2055,4.7625,889.9000244,9,581,7050,3800000,141.75,740.4,521,9,4.265091864
12,9.9,2375,4.7625,629.5999756,10.19999981,415,7050,3800000,141.75,740.4,521,11,7.545931759
12,9.9,2670,4.7625,712.0999756,10.30000019,424,7050,3800000,141.75,740.4,521,13,1.968503937
12,9.9,2868,4.7625,571.2000122,10.80000019,476,7050,3800000,141.75,740.4,521,16,2.88713917
12,9.9,2960,4.7625,535,10.80000019,374,7050,3800000,141.75,740.4,521,19,4.593175853
8.4,2.4,403,4.7625,821,10.69999981,491,8410,4925000,141.75,740.4,520,30,2.034120672
8.4,2.4,425,4.7625,1092.599976,11.60000038,394,8410,4925000,141.75,740.4,520,34,2.624671916
7.5,4.1,204,4.916129032,665.7999878,11.30000019,221,6927.5,3875000,141.75,740.4,545.25,35,31.56167879
7.5,4.1,197,4.916129032,445.6000061,11.19999981,323,6927.5,3875000,141.75,740.4,545.25,38,161.5485604
7.5,4.1,194,4.916129032,555.9000244,10.69999981,462,6927.5,3875000,141.75,740.4,545.25,40,167.9133824
9.2,5.9,1287,4.618181818,420.5,10,176,4320,2800000,137.1999969,566.6666667,451.5,3,78.34645582
9.2,5.9,1396,4.618181818,177.6999969,10.30000019,126,4320,2800000,137.1999969,566.6666667,451.5,4,80.1837291
9.2,5.9,1368,4.618181818,300.3999939,10.69999981,104,4320,2800000,137.1999969,566.6666667,451.5,5,75.98425022
9.2,5.9,1316,4.618181818,179.1000061,10.80000019,217,4320,2800000,137.1999969,566.6666667,451.5,6,66.92913261
9.2,5.9,1285,4.618181818,153.6999969,10.30000019,164,4320,2800000,137.1999969,566.6666667,451.5,7,70.53805837
11.9,5.7,1050,4.618181818,305.1000061,10.69999981,140,3080,2775000,137.8000031,740.4,361,1,28.74015698
11.9,5.7,1287,4.618181818,420.5,10,176,3080,2775000,137.8000031,740.4,361,3,70.20997375
11.9,5.7,1396,4.618181818,177.6999969,10.30000019,126,3080,2775000,137.8000031,740.4,361,4,77.62467392
